Category,Action_Title,Action_Date,Ritual,Ritual_Date,Ritual_Lag,Holiday,Holiday_Date,Holiday_Lag
Tech_Events,"Mark Zuckerberg and other current and former Meta Platforms, Inc. (Meta) executives have reached a s",2025-08-08,Grand Mufti Al-Aqsa Declaration,2025-08-07 00:00:00.000000,1,Halloween,2025-10-31,84
Tech_Events,"By law, campaign finance penalties go to the state Public Disclosure Transparency Account. “Meta rep",2024-12-02,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,4,Christmas,2024-12-25,23
Tech_Events,"Meta has won its case against the Federal Trade Commission, seven months after the trial began.",2025-11-18,Papal Extraordinary Consistory,2025-11-18 00:00:00.000000,0,Halloween,2025-10-31,18
Tech_Events,Mark Zuckerberg and other Meta Platforms Inc. directors agreed to a $190 million settlement of claim,2025-11-20,Papal Extraordinary Consistory,2025-11-18 00:00:00.000000,2,Halloween,2025-10-31,20
Tech_Events,"Mark Zuckerberg testifying at a Senate Judiciary Committee hearing. Mark Zuckerberg, CEO of Meta, te",2025-04-15,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,6,Easter,2025-04-20,5
Tech_Events,"Meta Platforms, Inc. will pay $725M to settle claims over privacy violations involving third-party d",2025-12-08,Evangelical Temple Delegation,2025-12-08 00:00:00.000000,0,Christmas,2025-12-25,17
Tech_Events,"IBM has won a potential 15-year, $930.5 million contract to help the federal government stand up a n",2024-12-02,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,4,Christmas,2024-12-25,23
Tech_Events,"In total, federal government contracts account for around 5 percent of IBM's annual revenue, and jus",2025-04-24,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,3,Easter,2025-04-20,4
Tech_Events,"The General Services Administration announced Wednesday that it has awarded IBM a 15-year, $903.5 mi",2024-11-27,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,9,Halloween,2024-10-31,27
Tech_Events,A $95 million IBM contract with the U.S. Agency for International Development focused on bolstering ,2025-02-27,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,8,St. Patrick's Day,2025-03-17,18
Tech_Events,IBM has been awarded a prime contract for five Domains. To receive contract awards in a specific Dom,2025-06-24,Grand Mufti Al-Aqsa Declaration,2025-06-18 00:00:00.000000,6,Easter,2025-04-20,65
Tech_Events,IBM-Fed has had a total of $40.1 million in contracts terminated by DOGE as of the publication of th,2025-05-02,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,11,Easter,2025-04-20,12
Tech_Events,"IBM has won a potential 15-year, $930.5 million contract to help the federal government stand up a n",2024-12-02,Papal Extraordinary Consistory,2024-12-06 00:00:00.000000,4,Christmas,2024-12-25,23
Tech_Events,"IBM lands $33M GSA OCIO FAS IT System Operations & Maintenance contract. March 21, 2025. Awardee Nam",2025-03-21,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,14,St. Patrick's Day,2025-03-17,4
Tech_Events,"The impacted contracts amounted to about $100 million, which was less than 1% of the order backlog i",2025-04-23,Grand Mufti Al-Aqsa Declaration,2025-04-21 00:00:00.000000,2,Easter,2025-04-20,3
Tech_Events,"Developed in collaboration with Janes, the IBM Defense Model delivers actionable, defense-specific i",2025-10-29,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,3,Halloween,2025-10-31,2
Tech_Events,Peraton beats out 3 to win $14M DFAS Electronic Document Management contract · IBM wins US Army Care,2025-03-03,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,4,St. Patrick's Day,2025-03-17,14
Tech_Events,IBM announced this week that it has won a cloud deal with the US Army worth up to $62 million over f,2017-01-19,Temple Mount Foundation Stone Laying,2014-05-02 00:00:00.000000,993,Christmas,2016-12-25,25
Tech_Events,Technology company IBM UK has won a 320-million-pound ($430-million) contract to overhaul the Minist,2025-10-03,Sanhedrin Convocation,2025-09-25 00:35:18.349040,7,Halloween,2025-10-31,28
Tech_Events,IBM has been awarded a 10-year $576 million contract to support the Defense Microelectronics Activit,2024-03-21,Sanhedrin Convocation,2024-09-17 00:00:00.000000,180,St. Patrick's Day,2024-03-17,4
Tech_Events,The US Defense Microelectronics Activity (DMEA) has handed IBM an up-to-10 year USD 576 million cont,2024-03-22,Sanhedrin Convocation,2024-09-17 00:00:00.000000,179,St. Patrick's Day,2024-03-17,5
Tech_Events,"IBM has launched the IBM Defense Model, an artificial intelligence model developed to enhance intell",2025-10-30,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,4,Halloween,2025-10-31,1
Tech_Events,The new IBM Defense Model combines advanced AI with domain-specific data from Janes to help improve ,2025-10-29,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,3,Halloween,2025-10-31,2
Tech_Events,IBM is notifying Janssen CarePath customers and users of an incident involving unauthorized access t,2023-09-06,Sanhedrin Convocation,2024-09-17 00:00:00.000000,377,Halloween,2023-10-31,55
Tech_Events,IBM's global Cost of a Data Breach Report 2025 provides up-to-date insights into cybersecurity threa,2025-07-29,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,8,Halloween,2025-10-31,94
Tech_Events,A lawsuit has been filed against IBM Corp. and Johnson & Johnson Health Care Systems Inc. over an Au,2023-09-27,Sanhedrin Convocation,2024-09-17 00:00:00.000000,356,Halloween,2023-10-31,34
Tech_Events,"IBM Report: 13% Of Organizations Reported Breaches Of AI Models Or Applications, 97% Of Which Report",2025-07-30,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,7,Halloween,2025-10-31,93
Tech_Events,"IBM's 2025 breach report is here. Explore 6 identity-focused insights shaping breach costs, threat t",2025-08-01,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,5,Halloween,2025-10-31,91
Tech_Events,IBM has disclosed a data breach involving a Janssen healthcare platform that last year helped more t,2023-09-07,Sanhedrin Convocation,2024-09-17 00:00:00.000000,376,Halloween,2023-10-31,54
Tech_Events,"Of the 600 breaches surveyed by IBM, 32 percent paid a regulatory fine. Forty-eight percent of those",2025-08-22,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,4,Halloween,2025-10-31,70
Tech_Events,IBM's 2025 Data Breach Report reveals that 97% of organizations experiencing AI-related breaches lac,2025-08-01,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,5,Halloween,2025-10-31,91
Tech_Events,IBM's data is clear: only technical controls deliver real protection. Organizations using AI and aut,2025-08-30,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,3,Halloween,2025-10-31,62
Tech_Events,Acquisitions since 2020 · In 2020 IBM acquired 6 companies · In 2021 IBM acquired 7 companies · In 2,2025-12-09,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,1,Christmas,2025-12-25,16
Tech_Events,IBM to Acquire Confluent to Create Smart Data Platform for Enterprise Generative AI. - $11B acquisit,2025-12-08,Evangelical Temple Delegation,2025-12-08 00:00:00.000000,0,Christmas,2025-12-25,17
Tech_Events,"Today, IBM is announcing it has acquired Prescinto, a leading provider of asset performance manageme",2024-07-10,Sanhedrin Convocation,2024-09-17 00:00:00.000000,69,Easter,2024-03-31,101
Tech_Events,"Discover IBM's complete list of acquisitions with year-wise trends, sector-wise breakdowns, geograph",2025-09-06,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,10,Halloween,2025-10-31,55
Tech_Events,"IBM announced it has completed its acquisition of HashiCorp, whose products automate and secure the ",2025-02-27,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,8,St. Patrick's Day,2025-03-17,18
Tech_Events,"IBM is acquiring Red Hat, a major distributor of open-source software and technology, in a deal valu",2018-10-28,Temple Mount Foundation Stone Laying,2014-05-02 00:00:00.000000,1640,Halloween,2018-10-31,3
Tech_Events,"In this video, Motley Fool contributors Jason Hall and Jeff Santoro break down the deal IBM (NYSE: I",2025-12-12,Evangelical Temple Delegation,2025-12-10 00:35:18.349925,1,Christmas,2025-12-25,13
Tech_Events,"When the Red Hat acquisition was completed, the Red Hat systems software stack represented around 9.",2024-10-24,Papal Extraordinary Consistory,2024-10-07 00:00:00.000000,17,Halloween,2024-10-31,7
Tech_Events,"IBM counterclaimed against Telex for alleged unfair competition, theft of trade secrets and copyrigh",2017-10-12,Temple Mount Foundation Stone Laying,2014-05-02 00:00:00.000000,1259,Halloween,2017-10-31,19
Tech_Events,CHAKRABARTI: Boies is talking about an antitrust case against IBM that began in 1969. And here's wha,2021-04-26,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1240,Easter,2021-04-04,22
Tech_Events,"The Tunney Act was created as a ""check on prosecutorial discretion,"" In re IBM, 687 F.2d 591,595 (2d",2023-01-09,Sanhedrin Convocation,2024-09-17 00:00:00.000000,617,Christmas,2022-12-25,15
Tech_Events,IBM (IBM.N) on Monday won a London lawsuit against US tech entrepreneur and philanthropist John Moor,2025-03-10,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,3,St. Patrick's Day,2025-03-17,7
Tech_Events,"The DOJ sued under the Sherman Antitrust Act, claiming IBM tried to monopolize the market for “gener",2020-02-03,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1688,Christmas,2019-12-25,40
Tech_Events,“An insurer that provided $100 million in capacity pre-IBM's appeal reversal now caps the limit to $,2024-07-08,Sanhedrin Convocation,2024-09-17 00:00:00.000000,71,Easter,2024-03-31,99
Tech_Events,"After IBM and Platform solutions settled their claims on favorable terms for IBM in 2008, T3 continu",2023-12-15,Sanhedrin Convocation,2024-09-17 00:00:00.000000,277,Christmas,2023-12-25,10
Tech_Events,"An antitrust case against IBM was settled after 13 years, in 1982, just as the personal computer rev",2025-11-20,Papal Extraordinary Consistory,2025-11-18 00:00:00.000000,2,Halloween,2025-10-31,20
Tech_Events,"If IBM breathed, that was the direction the computer industry would go. IBM was the subject of an an",2025-06-01,Sanhedrin Convocation,2025-05-28 00:35:18.349250,3,Easter,2025-04-20,42
Tech_Events,The GEMSS contracts provide Cisco software and support for Department of Defense customers. This pag,2022-04-18,Sanhedrin Convocation,2024-09-17 00:00:00.000000,883,Easter,2022-04-17,1
Tech_Events,View a summary page of this 2025 CONTRACT to CISCO SYSTEMS INC from the Department of Defense ... Go,2025-06-09,Grand Mufti Al-Aqsa Declaration,2025-06-18 00:00:00.000000,9,Easter,2025-04-20,50
Tech_Events,"Cisco Systems Inc., San Jose, California, was awarded a single-award indefinite-delivery/indefinite-",2025-09-11,Sanhedrin Convocation,2025-09-22 00:00:00.000000,11,Halloween,2025-10-31,50
Tech_Events,"The NVP Cisco Master Agreement #AR3227 is a ""discount off list price"" contract. Contract pricing is ",2019-09-04,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1840,Halloween,2019-10-31,57
Tech_Events,The purpose of Amendment 0001 is to: 1) Revise Cisco BPA_Attachment J.2_Statement of Work (edits are,2025-06-10,Grand Mufti Al-Aqsa Declaration,2025-06-18 00:00:00.000000,8,Easter,2025-04-20,51
Tech_Events,The Defense Information Systems Agency has awarded Cisco a $1.2 billion indefinite-delivery/indefini,2021-06-14,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1191,Easter,2021-04-04,71
Tech_Events,"The DOD ESI Agreement for Cisco Systems, Inc. refers to the products and Solutions for Enterprise-Wi",2025-03-20,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,13,St. Patrick's Day,2025-03-17,3
Tech_Events,Find the contract terms that apply when you purchase Cisco offerings. The terms include General Term,2025-10-23,Temple Mount Foundation Stone Laying,2025-10-25 00:35:18.348915,2,Halloween,2025-10-31,8
Tech_Events,"Cisco Systems, Inc., offers Cisco Branded Products and Related Services. Contracts may be used by al",2025-01-10,Sanhedrin Convocation,2024-12-29 00:00:00.000000,12,Christmas,2024-12-25,16
Tech_Events,ScanSource Public Sector offers government agencies and government subcontractors a variety of payme,2021-01-21,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1335,Christmas,2020-12-25,27
Tech_Events,Tech giant Cisco Systems beat out two other bidders and landed a whopping $1.18 billion IT contract ,2021-06-15,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1190,Easter,2021-04-04,72
Tech_Events,"Cisco Systems (Nasdaq: CSCO) has won a potential three-year, $1.18 billion contract from the Defense",2021-06-15,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1190,Easter,2021-04-04,72
Tech_Events,The Cisco Enterprise License Support Agreement provides hardware and software that will support the ,2023-06-29,Sanhedrin Convocation,2024-09-17 00:00:00.000000,446,Easter,2023-04-09,81
Tech_Events,"Under this new partner agreement, Cisco will provide equipment and technology to support the develop",2022-01-26,Sanhedrin Convocation,2024-09-17 00:00:00.000000,965,Christmas,2021-12-25,32
Tech_Events,Cisco Systems on Wednesday agreed to pay a $8.6 million settlement after knowingly selling insecure ,2019-08-01,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1874,Halloween,2019-10-31,91
Tech_Events,"This latest agreement maximizes the Army's access to Cisco innovation, training and services, while ",2021-09-23,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1090,Halloween,2021-10-31,38
Tech_Events,"On July 24, 2025 (GMT+9), Cisco was made aware of an incident involving a bad actor targeting a Cisc",2025-08-01,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,5,Halloween,2025-10-31,91
Tech_Events,The leak of confidential data and hardcoded credentials has potentially compromised the security of ,2024-10-18,Papal Extraordinary Consistory,2024-10-07 00:00:00.000000,11,Halloween,2024-10-31,13
Tech_Events,"Cisco's recent data breach, which involved exposed API tokens, reminds us once again of the signific",2024-10-29,Papal Extraordinary Consistory,2024-10-07 00:00:00.000000,22,Halloween,2024-10-31,2
Tech_Events,The Yanluowang group posted a notice on their own site and claimed to have stolen 2.75GB of Cisco's ,2022-08-24,Sanhedrin Convocation,2024-09-17 00:00:00.000000,755,Halloween,2022-10-31,68
Tech_Events,Cisco confirmed a sophisticated vishing attack targeting a subset of its employees through deceptive,2025-08-06,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,0,Halloween,2025-10-31,86
Tech_Events,"The leaked data included usernames, security identifiers (SIDs), and NTLM password hashes. Cisco has",2025-02-10,Papal Extraordinary Consistory,2025-03-07 00:00:00.000000,25,St. Patrick's Day,2025-03-17,35
Tech_Events,Cisco Systems has agreed to pay $8.6m after being accused of knowingly supplying video surveillance ,2019-08-01,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1874,Halloween,2019-10-31,91
Tech_Events,"Cisco is pleased to announce the acquisition of Heroik Labs, Inc. doing business as Worklife. Workli",2025-11-14,Papal Extraordinary Consistory,2025-11-18 00:00:00.000000,4,Halloween,2025-10-31,14
Tech_Events,"Under the terms of the agreement, Cisco acquired Splunk for $157 per share in cash, representing app",2024-03-18,Sanhedrin Convocation,2024-09-17 00:00:00.000000,183,St. Patrick's Day,2024-03-17,1
Tech_Events,"Cisco's previous largest acquisition was tied between Cerent Corporation and ... ^ ""Cisco To Acquire",2024-10-03,Papal Extraordinary Consistory,2024-10-06 00:00:00.000000,3,Halloween,2024-10-31,28
Tech_Events,"Its acquisition of Splunk for $28 billion last year is Cisco's most significant one yet. Splunk, a l",2025-01-06,Sanhedrin Convocation,2024-12-29 00:00:00.000000,8,Christmas,2024-12-25,12
Tech_Events,Cisco is acquiring cybersecurity firm Splunk for $157 per share in an all-cash deal. Cisco will fina,2023-09-21,Sanhedrin Convocation,2024-09-17 00:00:00.000000,362,Halloween,2023-10-31,40
Tech_Events,Cisco is acquiring Splunk for $28 billion to diversify from networking into software and enhance its,2023-10-02,Sanhedrin Convocation,2024-09-17 00:00:00.000000,351,Halloween,2023-10-31,29
Tech_Events,The acquisition has been unanimously approved by the boards of directors of both Cisco and Splunk. I,2023-09-21,Sanhedrin Convocation,2024-09-17 00:00:00.000000,362,Halloween,2023-10-31,40
Tech_Events,Cisco Systems on Thursday agreed to buy cybersecurity firm Splunk for about $28 billion in its bigge,2023-09-21,Sanhedrin Convocation,2024-09-17 00:00:00.000000,362,Halloween,2023-10-31,40
Tech_Events,"In 2018, Cisco acquired Duo Security, a Michigan-based cybersecurity company, for $2.35 billion. Kno",2024-08-14,Sanhedrin Convocation,2024-09-17 00:00:00.000000,34,Halloween,2024-10-31,78
Tech_Events,Dexon countered with the current antitrust lawsuit. Cisco won a preliminary court decision [PDF] las,2024-01-15,Sanhedrin Convocation,2024-09-17 00:00:00.000000,246,Christmas,2023-12-25,21
Tech_Events,... Cisco. Dkt. No. 1 ¶ 5. The Complaint alleges that Juniper utilized its ... settlement of antitru,2025-11-19,Papal Extraordinary Consistory,2025-11-18 00:00:00.000000,1,Halloween,2025-10-31,19
Tech_Events,Summit 360 seeks for this Court to bring an end to this abusive use of monopoly power that has terro,2025-06-12,Grand Mufti Al-Aqsa Declaration,2025-06-18 00:00:00.000000,6,Easter,2025-04-20,53
Tech_Events,"firms currently control over 75% of the market: Cisco, HPE, and Juniper. ... will pay top dollar to ",2025-09-05,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,9,Halloween,2025-10-31,56
Tech_Events,"22 According to the Complaint, the market was dominated by three firms: HPE, Juniper, and Cisco Syst",2025-07-24,Grand Mufti Al-Aqsa Declaration,2025-08-06 00:00:00.000000,13,Easter,2025-04-20,95
Tech_Events,"January 31, 2024. Cisco Systems Resolves Antitrust Allegations and Counterfeit-Trafficking Claims in",2025-12-08,Evangelical Temple Delegation,2025-12-08 00:00:00.000000,0,Christmas,2025-12-25,17
Tech_Events,"The DOJ has agreed to settle the lawsuit challenging HPE's $14 billion ... Cisco, for its part, resp",2025-06-30,Red Heifer Ceremony,2025-07-01 00:00:00.000000,1,Easter,2025-04-20,71
Tech_Events,"The acquisition would result in two companies—Cisco. Systems, Inc., and the post-acquisition HPE—con",2025-09-08,Temple Mount Foundation Stone Laying,2025-08-26 00:35:18.348834,12,Halloween,2025-10-31,53
Tech_Events,"A Recent Cisco Settlement Suggests Liability May Be Assessed. If you are in the software business, y",2019-08-16,Sanhedrin Convocation,2024-09-17 00:00:00.000000,1859,Halloween,2019-10-31,76
